201603,乾源国际广场,长沙,43,43,94,,28.285004,112.929029,【图】【乾源倒计时5天清盘巨惠】3980购新房3室2厅1卫 94㎡- 望城金星北大道二手房- 长沙58同城
201604,梅溪峰汇,长沙,54,54,105,,,,"【图】【LIan】家百变2+1户型,2房变三房- 岳麓枫林路二手房- 长沙58同城"
201603,潮宗御苑,长沙,230,230,168,,0.0,0.0,【图】湘江中路 潮宗御苑 豪华装修 3室2厅2卫 168㎡- 开福湘江中路二手房- 长沙58同城
201603,汇金城,长沙,95,95,235,,,,【图】汽车南站汇金城 5室2厅2卫 大阳台 婚房必备 温馨港湾- 雨花汽车南站二手房- 长沙58同城
201603,五一中央领御,长沙,100,100,85.8,,0.0,0.0,"五一大道,五一中央领域- 芙蓉五一广场二手房- 长沙58同城"
201604,水木兰庭 长房西郡,长沙,65,65,129,,,,"【图】全新毛坯,没住过人的小洋房,楼层好,低市价急售- 岳麓湖南商学院二手房- 长沙58同城"
201604,洪山翠园,长沙,400,400,420,,28.25284,113.041281,【图】开福区政府洪山翠园 6室2厅4卫 420㎡- 开福开福区政府二手房- 长沙58同城
201604,美林水郡,长沙,120,120,166.0,,28.25212,113.067851,"【图】正地铁口别墅洋房美林水郡,四房豪华装修,可拎包入住- 星沙板仓路二手房- 长沙58同城"
201604,美林水郡,长沙,75,75,148.0,,28.25212,113.067851,"【图】如果想小投资高,你绝对要选择这套房子！- 星沙板仓路二手房- 长沙58同城"
201604,筑梦园,长沙,60,60,131.0,,28.253498,113.070358,【图】毛坯3室 超低价！！！这还不出手！！！- 星沙开元路二手房- 长沙58同城
201604,金地三千府,长沙,99,99,140.0,,28.216389815955,112.90752256659,"【图】99万抢稀缺稀缺三层小别墅、带花园、坐拥观音岩湖,俯瞰白鹭岛- 望城雷锋大道二手房- 长沙58同城"
201604,湘绣城,长沙,36,36,87.0,,28.25185,113.076716,"【图】政策已经至此 ,房价逐渐回升, 观望后悔莫及！- 星沙开元路二手房- 长沙58同城"
201604,富基世纪公园,长沙,47.5,47.5,120.97,,0.0,0.0,"【图】国家宏观政策出台,刺激房产这块,2016购房最佳时期- 岳麓岳麓区政府二手房- 长沙58同城"
201604,天麓尚层,长沙,48,48,109.0,,0.0,0.0,【图】汽车西站 双城轻轨 南北通透学区房 首付2万- 岳麓市政府二手房- 长沙58同城
201604,长丰星城,长沙,33.8,33.8,89.9,,28.261713,113.072872,"【图】绝对好房源,绝对好选择--长丰星城- 星沙特立路二手房- 长沙58同城"
201604,筑梦园,长沙,75,75,123.0,,28.253498,113.070358,【图】筑梦圆地铁口豪装大三房南北通透亏本急卖- 星沙板仓路二手房- 长沙58同城
201604,湘绣城,长沙,33,33,80.0,,28.25185,113.076716,【图】星沙湘绣城精装复式、全套家电、房东亏本急售- 星沙开元路二手房- 长沙58同城
201604,美林水郡,长沙,70,70,148.0,,28.25212,113.067851,"【图】星沙人气小区,大气四房,价格低到爆,手快有手慢无- 星沙开元路二手房- 长沙58同城"
201604,长丰星城,长沙,46,46,120.0,,28.261713,113.072872,【图】价格真实120平米46万大3房稀有放售 一手业主无营业税- 星沙板仓路二手房- 长沙58同城
201604,龙湾国际,长沙,888,888,860,,,,【图】【惊爆价】 1000平米大花园 临水豪华装修大独栋 亏本急售- 天心新省政府南二手房- 长沙58同城
201604,恒大名都,长沙,40,40,88,,28.299238,112.923149,【图】恒大名都 40万 2室2厅 精装修，价格真实机会难得快快快快- 望城金星北大道二手房- 长沙58同城
201604,澳海澜庭,长沙,28,28,77,,0.0,0.0,"【图】【九年长郡学位】【首付一万】3688元,坐拥谷山体育馆- 望城金星北大道二手房- 长沙58同城"
201604,融橙上品公寓,长沙,23.8,23.8,36.0,,28.153051,112.998494,【图】东塘雨花亭地铁口旁融橙上品稀缺低总价精装小户型拎包即可入住- 雨花雨花亭二手房- 长沙58同城
201604,融橙上品公寓,长沙,68,68,90.0,,28.153051,112.998494,【图】东塘雨花亭二环稀缺小三房公摊面积小 业主自住装修品牌家电- 雨花雨花亭二手房- 长沙58同城
201604,华银园,长沙,92,92,160,,28.151486,112.994772,【图】(出售) 小区中间栋 生活设施丰富 楼层好 性价比高 华银园- 雨花雨花亭二手房- 长沙58同城
201604,东门尚苑,长沙,72.8,72.8,194,,,,星沙大道 东门尚苑 194平米 黄金楼层 全新毛坯 诚心急售- 星沙星沙大道二手房- 长沙58同城
201604,恒大华府北京御园卓越蔚蓝海岸,长沙,70,70,130,,,,"【图】读麓山国际小学 北京御园,南北通透,超高性价比,视野开阔- 岳麓市政府二手房- 长沙58同城"
201604,时代倾城,长沙,46,46,102,,28.284594650637,112.93649784799,【图】【首付一万】买市政府【精装三房】地铁口、师大附中学位、免税- 岳麓市政府二手房- 长沙58同城
201604,金地自在城,长沙,25,25,73.0,,28.282666,112.881704,（出售）送一间房子，首付10万，月供1600，温馨的家！- 岳麓雷锋大道二手房- 长沙58同城
201604,时代倾城金地自在城,长沙,34,34,90.0,,,,一口价3788，抢90平米墅区湖景准现房，集团特批10套- 岳麓汽车西站二手房- 长沙58同城
201604,世嘉国际华城,长沙,105,105,131,,28.191581,113.042769,"【图】,绝对好房,错过就没有了- 芙蓉芙蓉区政府二手房- 长沙58同城"
201604,西子花苑,长沙,91.8,91.8,132,,28.186537,113.033558,【图】万家丽西子花苑上河3室2厅2卫132㎡- 雨花高桥二手房- 长沙58同城
201604,水云间,长沙,300,300,260,,28.190159,113.047186,【图】市中心地铁口别墅【百万豪装】【加建50平】业主急售产权清晰- 芙蓉芙蓉区政府二手房- 长沙58同城
201604,东方新世界,长沙,60,60,88.0,,28.183061,113.0084,【图】全新电梯 左家塘稀缺二房 拎包入住 随时看房 东方新世界- 雨花左家塘二手房- 长沙58同城
201604,锦湘国际美联天骄城西子花上河国,长沙,97,97,164,,,,【图】高桥锦湘国际超正户型+南北通透+双阳台+黄金楼层- 雨花高桥二手房- 长沙58同城
201604,自由·COM,长沙,37,37,65.0,,28.183918,113.011504,【图】自由特价房 居家投资 过度都合适 低价出售 随时看房！！- 雨花左家塘二手房- 长沙58同城
201604,东方新世界,长沙,78,78,100.0,,28.183061,113.0084,【图】稀缺精装三房 城中心黄金地段 交通便利 可拎包入住 免费看房- 雨花左家塘二手房- 长沙58同城
201604,天泽大厦,长沙,115,115,165.0,,28.187176,113.002728,【图】天泽大厦大气户型+居家首选南北通透+黄金楼层性价比- 雨花长岭二手房- 长沙58同城
201604,东方新世界,长沙,49.8,49.8,62.0,,28.183061,113.0084,【图】全新电梯 左家塘稀缺二房 精装拎包入住 随时看房 东方新世界- 雨花左家塘二手房- 长沙58同城
201604,东方新世界,长沙,55,55,73.0,,28.183061,113.0084,【图】绝对好房！精致主推房 超值户型 拎包入住 交通便利地段繁华！- 雨花左家塘二手房- 长沙58同城
201604,东方新世界,长沙,50.8,50.8,62.0,,28.183061,113.0084,【图】绝对好房 精致主推房 超值户型 拎包入住 交通便利地段繁华- 雨花左家塘二手房- 长沙58同城
201604,鸿园小区,长沙,90,90,113.0,,28.186182,113.000469,【图】让您享受舒适生活(长塘里学区+小高层电梯)一流的物业 广济桥- 雨花长岭二手房- 长沙58同城
201604,颐美园,长沙,68,68,86.0,,28.189276,113.011041,【图】小区环境优美 鸟语花香(颐美园)黄金楼层 采光好- 芙蓉人民东路二手房- 长沙58同城
201604,颐美园,长沙,92,92,122.0,,28.189276,113.011041,【图】人民路黄金位置 大型居家小区 小区环境极好 风水好 户型正- 芙蓉人民中路二手房- 长沙58同城
201604,桔园经典,长沙,80,80,140.0,,28.156239,113.002599,【图】桔园经典南北向140平米位置好、格局超棒、现在空置、随时入住- 雨花雨花亭二手房- 长沙58同城
201604,华银园,长沙,83,83,132.0,,28.151486,112.994772,【图】雨花 中心商业地段 大气三房 户型周正 南北通透 双阳台- 雨花雨花亭二手房- 长沙58同城
201604,万博汇,长沙,56,56,50.0,,28.16386,113.003787,【图】安居验证房源！豪华装修南北向，黄金路段，先买先得- 雨花雨花亭二手房- 长沙58同城
201604,湘银公寓,长沙,45,45,87,,28.1543,113.003707,【图】(出售) 桔园小区 带院子小区环境 自住精装两房 安全性高- 雨花雨花亭二手房- 长沙58同城
201604,华银园,长沙,100,100,163,,28.151486,112.994772,【图】(出售) 华银园 自住首选 拎包入住精装修新房源推荐采光一流- 雨花雨花亭二手房- 长沙58同城
201604,桔香鑫城,长沙,70,70,107.00,,28.156973,113.005285,【图】雨花亭 曙光路 桔香鑫城 两房两厅 性价比超高 繁华地段- 雨花雨花亭二手房- 长沙58同城
201604,名都花园,长沙,135,135,160.0,,28.170005,113.00921,【图】小高层电梯【名都花园】纯版错层 精装带地暖 附赠送一车库- 雨花东塘二手房- 长沙58同城
201604,融橙上品公寓,长沙,68,68,90.00,,28.153051,112.998494,【图】东塘雨花亭二环稀缺小三房公摊面积小 业主自住装修品牌家电- 雨花雨花亭二手房- 长沙58同城
201604,华银园,长沙,83,83,132.00,,28.151486,112.994772,【图】雨花 中心商业地段 大气三房 户型周正 南北通透 双阳台- 雨花雨花亭二手房- 长沙58同城
201604,万博汇,长沙,121,121,121.00,,28.16386,113.003787,【图】享砂子塘名校指标 高性价比 稀缺朝南三房户型 机不可失- 雨花雨花亭二手房- 长沙58同城
201604,金麓国际,长沙,87,87,152,,28.230371,112.942071,"【图】市政府对面,金麓国际大气四房,绝对超值- 岳麓市政府二手房- 长沙58同城"
201603,美林银谷,长沙,90,90,173,,28.230172,112.94123,【图】美林银谷步步高王府井大户型高性价比来了就是你的- 岳麓市政府二手房- 长沙58同城
201604,莱茵城,长沙,58,58,90,,28.234117,112.915175,【图】莱茵城精装温馨大两房急售咸嘉新村高鑫麓城水木兰庭沁园春御- 岳麓汽车西站二手房- 长沙58同城
201603,高鑫麓城,长沙,53,53,78,,28.224852,112.932706,【图】【历史最低价】步步高周正两房带大阳台带咸嘉博才学位。- 岳麓桐梓坡西路二手房- 长沙58同城
201603,郡原广场,长沙,42,42,49,,28.227084,112.941253,"【图】步步高王府井旁,郡原广场精装超温馨一房,投资居家首选- 岳麓市政府二手房- 长沙58同城"
201604,高鑫麓城,长沙,61,61,85,,28.224852,112.932706,【图】【桐梓坡高鑫麓城】南北通透】咸嘉新村高信向日葵沁园春御院- 岳麓桐梓坡西路二手房- 长沙58同城
201603,金峰北院,长沙,52.8,52.8,129,,28.239846,112.932227,【图】市政府金峰北院性价比最高一套精装三房低价出售- 岳麓市政府二手房- 长沙58同城
201604,美洲故事,长沙,580,580,380.00,,28.124268,113.0455,"【图】劲爆消息:急售,美洲故事二期独栋《此价格仅此一席》邻水花园- 雨花红星村二手房- 长沙58同城"
201604,景湾小区,长沙,50.8,50.8,102,,28.131739,113.027932,【图】优质房源 房东诚售 景湾小区 山水庭院 融城苑- 雨花井湾子二手房- 长沙58同城
201604,观园国际公寓,长沙,374000,374000,42.5,,0.0,0.0,【图】湘雅对面省博物馆旁年嘉湖景观房一室一厅42.5㎡首付九万- 开福省博物馆二手房- 长沙58同城
201604,上海城,长沙,72.8,72.8,99,,28.136877,113.010411,【图】【经桥珍房源】上海城经典3房2卫 紧凑户型中的经典之作- 雨花韶山南路二手房- 长沙58同城
201604,天麓尚层【洋房、高层、别墅、】,长沙,37,37,89,,,,【图】【最新活动】【2-4房】【内部价格】【首付5..- 岳麓汽车西站二手房- 长沙58同城
201604,保利天心嘉园,长沙,300,300,350,,0.0,0.0,【图】飙血甩卖 亏本80万急售 绝对最便宜一套 绝对真实假一罚十- 天心省政府二手房- 长沙58同城
201604,卓越蔚蓝海岸,长沙,53,53,92,,28.242505,112.935474,【图】长郡双语中学卓越蔚蓝海岸 最好楼层 最好户型(稀缺户型)- 岳麓长郡双语中学二手房- 长沙58同城
201604,富基世纪公园,长沙,48.6,48.6,128.00,,0.0,0.0,【图】市政府【均价3800】【长郡学区房】87-130㎡湖景美宅- 岳麓汽车西站二手房- 长沙58同城
201604,东方新世界,长沙,65,65,92,,28.183061,113.0084,【图】左家塘东方新世界 城南郡 曙光大邸 精装两房 优质房源- 雨花左家塘二手房- 长沙58同城
201604,公交园小区,长沙,55,55,87,,28.171777,113.00751,【图】赤岗冲公交园小区 带赤岗小学指标 黄金地段 交通便利- 雨花赤岗冲二手房- 长沙58同城
201604,东方新世界,长沙,66,66,90,,28.183061,113.0084,【图】左家塘东方新世界 2室1厅1卫 90㎡- 雨花左家塘二手房- 长沙58同城
201604,华天望族苑,长沙,82.8,82.8,114,,28.183052,113.006514,【图】左家塘华天望族苑 3室2厅2卫 114㎡- 雨花左家塘二手房- 长沙58同城
201604,书香名邸,长沙,88,88,133,,28.179187,113.01619,【图】左家塘书香名邸 3室2厅2卫 133㎡- 雨花左家塘二手房- 长沙58同城
201604,长岭水电八局宿舍,长沙,63,63,91,,28.186225,113.002909,【图】长岭长岭水电八局 3室2厅2卫 91㎡- 雨花长岭二手房- 长沙58同城
201604,QQ生活馆,长沙,52,52,107,,28.181991,113.007688,【图】左家塘QQ生活馆 3室2厅1卫 107㎡- 雨花左家塘二手房- 长沙58同城
201604,阿弥岭社区,长沙,54,54,86,,28.183266,113.016536,【图】东塘阿弥岭社区 2室2厅1卫 86㎡- 雨花东塘二手房- 长沙58同城
201604,凯通国际城,长沙,42,42,55,,28.19401,113.014717,【图】朝阳路凯通国际城 火车站旁边 坐拥市中心 俯瞰火车站- 芙蓉朝阳路二手房- 长沙58同城
201604,桂花二村,长沙,65,65,96,,28.186409,113.016811,【图】左家塘桂花二村 带桂花树小学指标 黄金楼层 拎包入住- 雨花左家塘二手房- 长沙58同城
201604,鸿铭中心南苑,长沙,158,158,155,,28.188304,113.007283,【图】窑岭鸿铭中心南苑 4室2厅2卫 155㎡- 芙蓉窑岭二手房- 长沙58同城
201604,凯通国际城,长沙,45,45,59,,28.19401,113.014717,【图】朝阳路凯通国际城 2室1厅1卫 59㎡- 芙蓉朝阳路二手房- 长沙58同城
201604,东方新世界 曙光大邸 城南郡,长沙,50,50,74,,,,【图】左家塘东方新世界 城南郡 曙光大邸 黄金位置 交通便利- 雨花左家塘二手房- 长沙58同城
201604,QQ生活馆,长沙,52,52,107,,28.181991,113.007688,【图】左家塘QQ生活馆 3室2厅1卫 107㎡- 雨花左家塘二手房- 长沙58同城
201604,中意花苑,长沙,72,72,111,,28.182871,113.00656,【图】左家塘中意花苑 3室2厅1卫 111㎡- 雨花左家塘二手房- 长沙58同城
201604,朝阳银座,长沙,51.8,51.8,75,,28.189546,113.014159,【图】杨家山朝阳银座 火车站旁边 精装全套 坐拥市中心- 芙蓉杨家山二手房- 长沙58同城
201604,上河国际花园,长沙,105,105,132,,28.183933,113.033155,【图】上河国际(学位房)带全套家电(靠近地铁)高桥带小区环境- 芙蓉芙蓉区政府二手房- 长沙58同城
201604,中粮北纬28度,长沙,308,308,318.9,,28.216617714062,112.91587397649,【图】汽车西站别墅 中粮北纬28 5室3厅3卫 318.9㎡- 岳麓汽车西站二手房- 长沙58同城
201604,卓越蔚蓝海岸,长沙,94.8,94.8,150,,28.242505,112.935474,【图】市政府恒大华府北京御园旁卓越蔚蓝海岸 4室2厅2卫 150㎡- 岳麓市政府二手房- 长沙58同城
201604,枫林美景,长沙,59.8,59.8,93,,28.236742,112.956589,【图】银盆岭枫林绿洲绿地旁 枫林美景 3室2厅1卫 93㎡- 岳麓银盆岭二手房- 长沙58同城
201604,旭辉御府,长沙,58,58,93.4,,0.0,0.0,【图】牌楼路长郡中学旁 旭辉御府 3室2厅2卫 93.4㎡- 岳麓牌楼路二手房- 长沙58同城
201604,恒大华府,长沙,63,63,91,,28.250551,112.939849,【图】市政府带麓山国际学位 恒大华府 2室2厅1卫 91㎡- 岳麓市政府二手房- 长沙58同城
201604,北京御园,长沙,76,76,138,,,,【图】市政府读麓山国际小学 北京御园 3室2厅2卫 138㎡- 岳麓市政府二手房- 长沙58同城
201604,德润园,长沙,43.8,43.8,79.85,,28.250591,112.957553,【图】观沙岭银杉路旁 德润园 2室2厅1卫 79.85㎡- 岳麓观沙岭二手房- 长沙58同城
201604,北京御园,长沙,72.8,72.8,121,,,,【图】市政府带麓山国际学位 北京御园 3室2厅2卫 121㎡- 岳麓市政府二手房- 长沙58同城
201604,卓越蔚蓝海岸,长沙,95,95,150,,28.242505,112.935474,【图】市政府恒大华府北京御园 卓越蔚蓝海岸 4室2厅2卫 150㎡- 岳麓市政府二手房- 长沙58同城
201604,卓越蔚蓝海岸,长沙,43.5,43.5,80,,28.242505,112.935474,【图】市政府带博才学位 卓越蔚蓝海岸 2室2厅1卫 80㎡- 岳麓市政府二手房- 长沙58同城
201604,新兴北京御园,长沙,52.5,52.5,92,,28.244611,112.940145,【图】市政府精装温馨大二房 新兴北京御园 2室2厅1卫 92㎡- 岳麓市政府二手房- 长沙58同城
201604,卓越蔚蓝海岸,长沙,159.8,159.8,155,,28.242505,112.935474,市政府带博才学位 卓越蔚蓝海岸 4室2厅2卫 155㎡- 岳麓市政府二手房- 长沙58同城
201604,卓越蔚蓝海岸,长沙,280,280,326,,28.242505,112.935474,【图】市政府稀缺联排别墅东边户 卓越蔚蓝海岸5室3厅3卫 326㎡- 岳麓市政府二手房- 长沙58同城
201604,卓越蔚蓝海岸,长沙,90,90,142,,28.242505,112.935474,【图】市政府带博才学位 卓越蔚蓝海岸 4室2厅2卫 142㎡- 岳麓市政府二手房- 长沙58同城
201604,恒大华府,长沙,56,56,92,,28.250551,112.939849,【图】市政府带麓山国际小学学位 恒大华府 2室2厅1卫 92㎡- 岳麓市政府二手房- 长沙58同城
201604,颐美园,长沙,92,92,122.0,,28.189276,113.011041,【图】宁静小区 优质3房出售啦 湘雅员工首选 超正户型 随时看房- 芙蓉人民东路二手房- 长沙58同城
