2015.12,华润橡树湾三期,长沙,0,5500,岳麓含浦大道和联丰路交汇处东南角（洋湖垸北岸）,112.921765,28.13862,华润橡树湾三期_华润橡树湾三期开盘信息_2016华润橡树湾三期价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2016.01,华润橡树湾三期,长沙,0,5500,岳麓含浦大道和联丰路交汇处东南角（洋湖垸北岸）,112.921765,28.13862,华润橡树湾三期_华润橡树湾三期开盘信息_2016华润橡树湾三期价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2016.02,华润橡树湾三期,长沙,0,5500,岳麓含浦大道和联丰路交汇处东南角（洋湖垸北岸）,112.921765,28.13862,华润橡树湾三期_华润橡树湾三期开盘信息_2016华润橡树湾三期价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2016.03,华润橡树湾三期,长沙,0,5500,岳麓含浦大道和联丰路交汇处东南角（洋湖垸北岸）,112.921765,28.13862,华润橡树湾三期_华润橡树湾三期开盘信息_2016华润橡树湾三期价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2015.10,复地崑玉国际,长沙,10674,14000,开福区湘江中路一段160号,112.980029,28.215637,复地崑玉国际_复地崑玉国际开盘信息_2016复地崑玉国际价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2015.11,复地崑玉国际,长沙,10691,9500,开福区湘江中路一段160号,112.980029,28.215637,复地崑玉国际_复地崑玉国际开盘信息_2016复地崑玉国际价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2015.12,复地崑玉国际,长沙,10816,9500,开福区湘江中路一段160号,112.980029,28.215637,复地崑玉国际_复地崑玉国际开盘信息_2016复地崑玉国际价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2016.01,复地崑玉国际,长沙,10900,9500,开福区湘江中路一段160号,112.980029,28.215637,复地崑玉国际_复地崑玉国际开盘信息_2016复地崑玉国际价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2016.02,复地崑玉国际,长沙,10946,9500,开福区湘江中路一段160号,112.980029,28.215637,复地崑玉国际_复地崑玉国际开盘信息_2016复地崑玉国际价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2016.03,复地崑玉国际,长沙,10855,9500,开福区湘江中路一段160号,112.980029,28.215637,复地崑玉国际_复地崑玉国际开盘信息_2016复地崑玉国际价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2015.10,协信星澜汇,长沙,6300,6800,岳麓区滨江金融商务核心区（银杉路与茶子山路交汇处）,112.958454,28.248544,协信星澜汇_协信星澜汇开盘信息_2016协信星澜汇价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2015.11,协信星澜汇,长沙,6235,7000,岳麓区滨江金融商务核心区（银杉路与茶子山路交汇处）,112.958454,28.248544,协信星澜汇_协信星澜汇开盘信息_2016协信星澜汇价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2015.12,协信星澜汇,长沙,6167,7000,岳麓区滨江金融商务核心区（银杉路与茶子山路交汇处）,112.958454,28.248544,协信星澜汇_协信星澜汇开盘信息_2016协信星澜汇价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2016.01,协信星澜汇,长沙,6130,7000,岳麓区滨江金融商务核心区（银杉路与茶子山路交汇处）,112.958454,28.248544,协信星澜汇_协信星澜汇开盘信息_2016协信星澜汇价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2016.02,协信星澜汇,长沙,6113,6700,岳麓区滨江金融商务核心区（银杉路与茶子山路交汇处）,112.958454,28.248544,协信星澜汇_协信星澜汇开盘信息_2016协信星澜汇价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2016.03,协信星澜汇,长沙,6258,6400,岳麓区滨江金融商务核心区（银杉路与茶子山路交汇处）,112.958454,28.248544,协信星澜汇_协信星澜汇开盘信息_2016协信星澜汇价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2015.10,星语林汀湘十里,长沙,5140,6600,含浦中路793号（洋湖垸湿地公园西侧100米）,112.912275,28.12259,星语林汀湘十里_星语林汀湘十里开盘信息_2016星语林汀湘十里价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2015.11,星语林汀湘十里,长沙,5148,5500,含浦中路793号（洋湖垸湿地公园西侧100米）,112.912275,28.12259,星语林汀湘十里_星语林汀湘十里开盘信息_2016星语林汀湘十里价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2015.12,星语林汀湘十里,长沙,5209,12000,含浦中路793号（洋湖垸湿地公园西侧100米）,112.912275,28.12259,星语林汀湘十里_星语林汀湘十里开盘信息_2016星语林汀湘十里价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2016.01,星语林汀湘十里,长沙,5249,12000,含浦中路793号（洋湖垸湿地公园西侧100米）,112.912275,28.12259,星语林汀湘十里_星语林汀湘十里开盘信息_2016星语林汀湘十里价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2016.02,星语林汀湘十里,长沙,5271,12000,含浦中路793号（洋湖垸湿地公园西侧100米）,112.912275,28.12259,星语林汀湘十里_星语林汀湘十里开盘信息_2016星语林汀湘十里价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2016.03,星语林汀湘十里,长沙,5228,12000,含浦中路793号（洋湖垸湿地公园西侧100米）,112.912275,28.12259,星语林汀湘十里_星语林汀湘十里开盘信息_2016星语林汀湘十里价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2015.10,旷远洋湖18克拉,长沙,5673,6000,岳麓区坪塘大道与洋湖大道的交汇处往东100米（洋湖湿地公园一期东门左侧）,112.949535,28.12231,旷远洋湖18克拉_旷远洋湖18克拉开盘信息_2016旷远洋湖18克拉价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2015.11,旷远洋湖18克拉,长沙,5599,6000,岳麓区坪塘大道与洋湖大道的交汇处往东100米（洋湖湿地公园一期东门左侧）,112.949535,28.12231,旷远洋湖18克拉_旷远洋湖18克拉开盘信息_2016旷远洋湖18克拉价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2015.12,旷远洋湖18克拉,长沙,5772,6000,岳麓区坪塘大道与洋湖大道的交汇处往东100米（洋湖湿地公园一期东门左侧）,112.949535,28.12231,旷远洋湖18克拉_旷远洋湖18克拉开盘信息_2016旷远洋湖18克拉价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2016.01,旷远洋湖18克拉,长沙,5792,6000,岳麓区坪塘大道与洋湖大道的交汇处往东100米（洋湖湿地公园一期东门左侧）,112.949535,28.12231,旷远洋湖18克拉_旷远洋湖18克拉开盘信息_2016旷远洋湖18克拉价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2016.02,旷远洋湖18克拉,长沙,5798,6000,岳麓区坪塘大道与洋湖大道的交汇处往东100米（洋湖湿地公园一期东门左侧）,112.949535,28.12231,旷远洋湖18克拉_旷远洋湖18克拉开盘信息_2016旷远洋湖18克拉价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2016.03,旷远洋湖18克拉,长沙,5669,6000,岳麓区坪塘大道与洋湖大道的交汇处往东100米（洋湖湿地公园一期东门左侧）,112.949535,28.12231,旷远洋湖18克拉_旷远洋湖18克拉开盘信息_2016旷远洋湖18克拉价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2015.10,碧桂园山湖城,长沙,5663,0,宁乡县金洲新区金洲大道东288号（明德麓谷学校南）,112.687883,28.257638,碧桂园山湖城_碧桂园山湖城开盘信息_2016碧桂园山湖城价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2015.11,碧桂园山湖城,长沙,5662,7000,宁乡县金洲新区金洲大道东288号（明德麓谷学校南）,112.687883,28.257638,碧桂园山湖城_碧桂园山湖城开盘信息_2016碧桂园山湖城价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2015.12,碧桂园山湖城,长沙,5661,7000,宁乡县金洲新区金洲大道东288号（明德麓谷学校南）,112.687883,28.257638,碧桂园山湖城_碧桂园山湖城开盘信息_2016碧桂园山湖城价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2016.01,碧桂园山湖城,长沙,5659,7000,宁乡县金洲新区金洲大道东288号（明德麓谷学校南）,112.687883,28.257638,碧桂园山湖城_碧桂园山湖城开盘信息_2016碧桂园山湖城价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2016.02,碧桂园山湖城,长沙,5658,7000,宁乡县金洲新区金洲大道东288号（明德麓谷学校南）,112.687883,28.257638,碧桂园山湖城_碧桂园山湖城开盘信息_2016碧桂园山湖城价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2016.03,碧桂园山湖城,长沙,5656,7000,宁乡县金洲新区金洲大道东288号（明德麓谷学校南）,112.687883,28.257638,碧桂园山湖城_碧桂园山湖城开盘信息_2016碧桂园山湖城价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2015.10,万科魅力之城,长沙,6328,7500,雨花区劳动东路与花侯路交汇处东侧（武广高铁站北）,113.073058,28.16468,万科魅力之城_万科魅力之城开盘信息_2016万科魅力之城价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2015.11,万科魅力之城,长沙,6329,7300,雨花区劳动东路与花侯路交汇处东侧（武广高铁站北）,113.073058,28.16468,万科魅力之城_万科魅力之城开盘信息_2016万科魅力之城价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2015.12,万科魅力之城,长沙,6329,7300,雨花区劳动东路与花侯路交汇处东侧（武广高铁站北）,113.073058,28.16468,万科魅力之城_万科魅力之城开盘信息_2016万科魅力之城价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2016.01,万科魅力之城,长沙,6330,7300,雨花区劳动东路与花侯路交汇处东侧（武广高铁站北）,113.073058,28.16468,万科魅力之城_万科魅力之城开盘信息_2016万科魅力之城价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2016.02,万科魅力之城,长沙,6331,7300,雨花区劳动东路与花侯路交汇处东侧（武广高铁站北）,113.073058,28.16468,万科魅力之城_万科魅力之城开盘信息_2016万科魅力之城价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2016.03,万科魅力之城,长沙,6332,7300,雨花区劳动东路与花侯路交汇处东侧（武广高铁站北）,113.073058,28.16468,万科魅力之城_万科魅力之城开盘信息_2016万科魅力之城价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2015.10,卓越麓山别墅,长沙,9572,12000,岳麓区猴子石大桥西行5000米（湖南中医药大学附近）,112.892259,28.147506,卓越麓山别墅_卓越麓山别墅开盘信息_2016卓越麓山别墅价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2015.11,卓越麓山别墅,长沙,9467,12000,岳麓区猴子石大桥西行5000米（湖南中医药大学附近）,112.892259,28.147506,卓越麓山别墅_卓越麓山别墅开盘信息_2016卓越麓山别墅价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2015.12,卓越麓山别墅,长沙,9369,12000,岳麓区猴子石大桥西行5000米（湖南中医药大学附近）,112.892259,28.147506,卓越麓山别墅_卓越麓山别墅开盘信息_2016卓越麓山别墅价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2016.01,卓越麓山别墅,长沙,9442,12000,岳麓区猴子石大桥西行5000米（湖南中医药大学附近）,112.892259,28.147506,卓越麓山别墅_卓越麓山别墅开盘信息_2016卓越麓山别墅价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2016.02,卓越麓山别墅,长沙,9216,12000,岳麓区猴子石大桥西行5000米（湖南中医药大学附近）,112.892259,28.147506,卓越麓山别墅_卓越麓山别墅开盘信息_2016卓越麓山别墅价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2016.03,卓越麓山别墅,长沙,9123,12000,岳麓区猴子石大桥西行5000米（湖南中医药大学附近）,112.892259,28.147506,卓越麓山别墅_卓越麓山别墅开盘信息_2016卓越麓山别墅价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2015.10,紫御江山人民里,长沙,0,5700,芙蓉区人民东路与望龙路交汇处西北角（红旗路口站附近）,113.078071,28.199593,紫御江山人民里_紫御江山人民里开盘信息_2016紫御江山人民里价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2015.11,紫御江山人民里,长沙,0,5700,芙蓉区人民东路与望龙路交汇处西北角（红旗路口站附近）,113.078071,28.199593,紫御江山人民里_紫御江山人民里开盘信息_2016紫御江山人民里价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2015.12,紫御江山人民里,长沙,0,5700,芙蓉区人民东路与望龙路交汇处西北角（红旗路口站附近）,113.078071,28.199593,紫御江山人民里_紫御江山人民里开盘信息_2016紫御江山人民里价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2016.01,紫御江山人民里,长沙,0,5700,芙蓉区人民东路与望龙路交汇处西北角（红旗路口站附近）,113.078071,28.199593,紫御江山人民里_紫御江山人民里开盘信息_2016紫御江山人民里价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2016.02,紫御江山人民里,长沙,0,5700,芙蓉区人民东路与望龙路交汇处西北角（红旗路口站附近）,113.078071,28.199593,紫御江山人民里_紫御江山人民里开盘信息_2016紫御江山人民里价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2016.03,紫御江山人民里,长沙,0,5700,芙蓉区人民东路与望龙路交汇处西北角（红旗路口站附近）,113.078071,28.199593,紫御江山人民里_紫御江山人民里开盘信息_2016紫御江山人民里价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2015.10,万科白鹭郡二期,长沙,0,7200,岳麓区坪塘大道与中央大道交汇处东北角（湖南医药职专附近）,112.944236,28.137019,万科白鹭郡二期_万科白鹭郡二期开盘信息_2016万科白鹭郡二期价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2015.11,万科白鹭郡二期,长沙,0,7200,岳麓区坪塘大道与中央大道交汇处东北角（湖南医药职专附近）,112.944236,28.137019,万科白鹭郡二期_万科白鹭郡二期开盘信息_2016万科白鹭郡二期价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2015.12,万科白鹭郡二期,长沙,0,7200,岳麓区坪塘大道与中央大道交汇处东北角（湖南医药职专附近）,112.944236,28.137019,万科白鹭郡二期_万科白鹭郡二期开盘信息_2016万科白鹭郡二期价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2016.01,万科白鹭郡二期,长沙,0,7200,岳麓区坪塘大道与中央大道交汇处东北角（湖南医药职专附近）,112.944236,28.137019,万科白鹭郡二期_万科白鹭郡二期开盘信息_2016万科白鹭郡二期价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2016.02,万科白鹭郡二期,长沙,0,7200,岳麓区坪塘大道与中央大道交汇处东北角（湖南医药职专附近）,112.944236,28.137019,万科白鹭郡二期_万科白鹭郡二期开盘信息_2016万科白鹭郡二期价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2016.03,万科白鹭郡二期,长沙,0,7200,岳麓区坪塘大道与中央大道交汇处东北角（湖南医药职专附近）,112.944236,28.137019,万科白鹭郡二期_万科白鹭郡二期开盘信息_2016万科白鹭郡二期价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2015.10,麓谷星辰,长沙,0,5300,岳麓东方红路与桐梓坡西路交汇处往南500米（师大附小西侧）,112.870246,28.225925,麓谷星辰_麓谷星辰开盘信息_2016麓谷星辰价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2015.11,麓谷星辰,长沙,0,5200,岳麓东方红路与桐梓坡西路交汇处往南500米（师大附小西侧）,112.870246,28.225925,麓谷星辰_麓谷星辰开盘信息_2016麓谷星辰价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2015.12,麓谷星辰,长沙,0,5200,岳麓东方红路与桐梓坡西路交汇处往南500米（师大附小西侧）,112.870246,28.225925,麓谷星辰_麓谷星辰开盘信息_2016麓谷星辰价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2016.01,麓谷星辰,长沙,0,5200,岳麓东方红路与桐梓坡西路交汇处往南500米（师大附小西侧）,112.870246,28.225925,麓谷星辰_麓谷星辰开盘信息_2016麓谷星辰价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2016.02,麓谷星辰,长沙,0,5200,岳麓东方红路与桐梓坡西路交汇处往南500米（师大附小西侧）,112.870246,28.225925,麓谷星辰_麓谷星辰开盘信息_2016麓谷星辰价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2016.03,麓谷星辰,长沙,0,5200,岳麓东方红路与桐梓坡西路交汇处往南500米（师大附小西侧）,112.870246,28.225925,麓谷星辰_麓谷星辰开盘信息_2016麓谷星辰价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
2015.10,阳光晶城,长沙,5347,5600,岳麓区雷锋大道48号（杜鹃路与雷锋大道交汇东北角青山村南侧）,112.912885,28.237892,阳光晶城_阳光晶城开盘信息_2016阳光晶城价格_户型图_相册_周边配套_楼盘点评-链家网长沙站
